id,ACTION
24352,0.997915
24353,0.998468
24354,0.918825
24355,0.995595
24356,0.924767
24357,0.999482
24358,0.985145
24359,0.991903
24360,0.994868
24361,0.970459
24362,0.987758
24363,0.999708
24364,0.990089
24365,0.625589
24366,0.926103
24367,0.996318
24368,0.996307
24369,0.961334
24370,0.964787
24371,0.957970
24372,0.993737
24373,0.930048
24374,0.997208
24375,0.998533
24376,0.974924
24377,0.903740
24378,0.992894
24379,0.567011
24380,0.931549
24381,0.875139
24382,0.994392
24383,0.994182
24384,0.987481
24385,0.984082
24386,0.961594
24387,0.967088
24388,0.927936
24389,0.988503
24390,0.425060
24391,0.994155
24392,0.994782
24393,0.998241
24394,0.990174
24395,0.895353
24396,0.997108
24397,0.993335
24398,0.977335
24399,0.990192
24400,0.995232
24401,0.990219
24402,0.961856
24403,0.970724
24404,0.984830
24405,0.893018
24406,0.999164
24407,0.996951
24408,0.982059
24409,0.999308
24410,0.996611
24411,0.460221
24412,0.999494
24413,0.997371
24414,0.915608
24415,0.992679
24416,0.992694
24417,0.996228
24418,0.997892
24419,0.960668
24420,0.992432
24421,0.986677
24422,0.995739
24423,0.997222
24424,0.997212
24425,0.981887
24426,0.996886
24427,0.999175
24428,0.998852
24429,0.924126
24430,0.997611
24431,0.993201
24432,0.992498
24433,0.988106
24434,0.997938
24435,0.653029
24436,0.990032
24437,0.996206
24438,0.982669
24439,0.997129
24440,0.967639
24441,0.959678
24442,0.999555
24443,0.987096
24444,0.995480
24445,0.997828
24446,0.995103
24447,0.999609
24448,0.993901
24449,0.770778
24450,0.992520
24451,0.997135
24452,0.999693
24453,0.947754
24454,0.997653
24455,0.864859
24456,0.993063
24457,0.999074
24458,0.994947
24459,0.996658
24460,0.925317
24461,0.988149
24462,0.971514
24463,0.973327
24464,0.975020
24465,0.979336
24466,0.997828
24467,0.940389
24468,0.991465
24469,0.997837
24470,0.992518
24471,0.990492
24472,0.998221
24473,0.992964
24474,0.992074
24475,0.995265
24476,0.999756
24477,0.997066
24478,0.968504
24479,0.989515
24480,0.987375
24481,0.998766
24482,0.997466
24483,0.990383
24484,0.995675
24485,0.972260
24486,0.984924
24487,0.937234
24488,0.996069
24489,0.990874
24490,0.990563
24491,0.992373
24492,0.688302
24493,0.868433
24494,0.977726
24495,0.888761
24496,0.996633
24497,0.991009
24498,0.913496
24499,0.555592
24500,0.996109
24501,0.997923
24502,0.996384
24503,0.983891
24504,0.999765
24505,0.999313
24506,0.912948
24507,0.992412
24508,0.952776
24509,0.963058
24510,0.995259
24511,0.448267
24512,0.955162
24513,0.988734
24514,0.979390
24515,0.668930
24516,0.993523
24517,0.369915
24518,0.960836
24519,0.985653
24520,0.991457
24521,0.994975
24522,0.993107
24523,0.953917
24524,0.997194
24525,0.816195
24526,0.991129
24527,0.881048
24528,0.999385
24529,0.999823
24530,0.999188
24531,0.998493
24532,0.999556
24533,0.990782
24534,0.148953
24535,0.999907
24536,0.984987
24537,0.997927
24538,0.989590
24539,0.990313
24540,0.926707
24541,0.998883
24542,0.993390
24543,0.999083
24544,0.998010
24545,0.992687
24546,0.885701
24547,0.432862
24548,0.953859
24549,0.710657
24550,0.960991
24551,0.982434
24552,0.994239
24553,0.991723
24554,0.983661
24555,0.940463
24556,0.996848
24557,0.999514
24558,0.793082
24559,0.996642
24560,0.999506
24561,0.994838
24562,0.995016
24563,0.382411
24564,0.569790
24565,0.994284
24566,0.927757
24567,0.335149
24568,0.851357
24569,0.211107
24570,0.995194
24571,0.213446
24572,0.972469
24573,0.998154
24574,0.308837
24575,0.991748
24576,0.986305
24577,0.995875
24578,0.996008
24579,0.998228
24580,0.986399
24581,0.988602
24582,0.985935
24583,0.603428
24584,0.230558
24585,0.971104
24586,0.997098
24587,0.989007
24588,0.994069
24589,0.997473
24590,0.999273
24591,0.997869
24592,0.924554
24593,0.988566
24594,0.156717
24595,0.971621
24596,0.763670
24597,0.956005
24598,0.984143
24599,0.928080
24600,0.966146
24601,0.997722
24602,0.999789
24603,0.996774
24604,0.979853
24605,0.766932
24606,0.937917
24607,0.996706
24608,0.994472
24609,0.981469
24610,0.716078
24611,0.988060
24612,0.385122
24613,0.991727
24614,0.944900
24615,0.932311
24616,0.883496
24617,0.995255
24618,0.942668
24619,0.996185
24620,0.951912
24621,0.675993
24622,0.958609
24623,0.968293
24624,0.991238
24625,0.999259
24626,0.993693
24627,0.980031
24628,0.984674
24629,0.995961
24630,0.882951
24631,0.983122
24632,0.998429
24633,0.951070
24634,0.756368
24635,0.976000
24636,0.987855
24637,0.976795
24638,0.967242
24639,0.951479
24640,0.986763
24641,0.977083
24642,0.996811
24643,0.999556
24644,0.994849
24645,0.979872
24646,0.986092
24647,0.979214
24648,0.994039
24649,0.972196
24650,0.994639
24651,0.995971
24652,0.965565
24653,0.978345
24654,0.250337
24655,0.988445
24656,0.986633
24657,0.828111
24658,0.933630
24659,0.997132
24660,0.970839
24661,0.879730
24662,0.997431
24663,0.999947
24664,0.993060
24665,0.972770
24666,0.988779
24667,0.936817
24668,0.998142
24669,0.973766
24670,0.993391
24671,0.979227
24672,0.998614
24673,0.999282
24674,0.989433
24675,0.993214
24676,0.994484
24677,0.996344
24678,0.847246
24679,0.999026
24680,0.956840
24681,0.917189
24682,0.998274
24683,0.955637
24684,0.994134
24685,0.968364
24686,0.752535
24687,0.528138
24688,0.997156
24689,0.991250
24690,0.994691
24691,0.948144
24692,0.989277
24693,0.983947
24694,0.983708
24695,0.990621
24696,0.908275
24697,0.999742
24698,0.979221
24699,0.995731
24700,0.993552
24701,0.998400
24702,0.979583
24703,0.932245
24704,0.912615
24705,0.996299
24706,0.986965
24707,0.989816
24708,0.970762
24709,0.987205
24710,0.993425
24711,0.995357
24712,0.999740
24713,0.996122
24714,0.933823
24715,0.997690
24716,0.993036
24717,0.918679
24718,0.550629
24719,0.921017
24720,0.969548
24721,0.980317
24722,0.994338
24723,0.990004
24724,0.911300
24725,0.916804
24726,0.984230
24727,0.991027
24728,0.977177
24729,0.997568
24730,0.965334
24731,0.392325
24732,0.717521
24733,0.966542
24734,0.982867
24735,0.969145
24736,0.820382
24737,0.968925
24738,0.992961
24739,0.992408
24740,0.996246
24741,0.990889
24742,0.994358
24743,0.990352
24744,0.986766
24745,0.979108
24746,0.986884
24747,0.996218
24748,0.996827
24749,0.926965
24750,0.990178
24751,0.990046
24752,0.941549
24753,0.982962
24754,0.999306
24755,0.980147
24756,0.992143
24757,0.987680
24758,0.986380
24759,0.999943
24760,0.919554
24761,0.989863
24762,0.996928
24763,0.999110
24764,0.947790
24765,0.994317
24766,0.962118
24767,0.994336
24768,0.992638
24769,0.999667
24770,0.939522
24771,0.997079
24772,0.997477
24773,0.934796
24774,0.897844
24775,0.999299
24776,0.987032
24777,0.575336
24778,0.939422
24779,0.968699
24780,0.970200
24781,0.979160
24782,0.991629
24783,0.997381
24784,0.994408
24785,0.998798
24786,0.997040
24787,0.987503
24788,0.876582
24789,0.991872
24790,0.994762
24791,0.928481
24792,0.985227
24793,0.994060
24794,0.993680
24795,0.994179
24796,0.998038
24797,0.974633
24798,0.975390
24799,0.998951
24800,0.997771
24801,0.931485
24802,0.996384
24803,0.966162
24804,0.951395
24805,0.992337
24806,0.995448
24807,0.987427
24808,0.998801
24809,0.987413
24810,0.955845
24811,0.895692
24812,0.995650
24813,0.996984
24814,0.999455
24815,0.765986
24816,0.994683
24817,0.998545
24818,0.997554
24819,0.868179
24820,0.984492
24821,0.988433
24822,0.990880
24823,0.986567
24824,0.999032
24825,0.962355
24826,0.774819
24827,0.980425
24828,0.998690
24829,0.997123
24830,0.983091
24831,0.994283
24832,0.995279
24833,0.902263
24834,0.992316
24835,0.983788
24836,0.979465
24837,0.988179
24838,0.991252
24839,0.999683
24840,0.996238
24841,0.986083
24842,0.987691
24843,0.994255
24844,0.994502
24845,0.996320
24846,0.971539
24847,0.989484
24848,0.996059
24849,0.997002
24850,0.927172
24851,0.853394
24852,0.988564
24853,0.998117
24854,0.998504
24855,0.975733
24856,0.986583
24857,0.823161
24858,0.988717
24859,0.999330
24860,0.992951
24861,0.997524
24862,0.990256
24863,0.999497
24864,0.963442
24865,0.983324
24866,0.978831
24867,0.998584
24868,0.983658
24869,0.987618
24870,0.991658
24871,0.998451
24872,0.991400
24873,0.794130
24874,0.998426
24875,0.974228
24876,0.985764
24877,0.985614
24878,0.999052
24879,0.971005
24880,0.986286
24881,0.989219
24882,0.887656
24883,0.999210
24884,0.961458
24885,0.998163
24886,0.972392
24887,0.999723
24888,0.999486
24889,0.997385
24890,0.115897
24891,0.443536
24892,0.996454
24893,0.998359
24894,0.991668
24895,0.960463
24896,0.992687
24897,0.998925
24898,0.999690
24899,0.995939
24900,0.990615
24901,0.823283
24902,0.997714
24903,0.932377
24904,0.647994
24905,0.983054
24906,0.999766
24907,0.996827
24908,0.994730
24909,0.924015
24910,0.990612
24911,0.996921
24912,0.984977
24913,0.994808
24914,0.822375
24915,0.993967
24916,0.995000
24917,0.991280
24918,0.984691
24919,0.991800
24920,0.905491
24921,0.995052
24922,0.997780
24923,0.986133
24924,0.997353
24925,0.999204
24926,0.965105
24927,0.976601
24928,0.993826
24929,0.998393
24930,0.997329
24931,0.981112
24932,0.990507
24933,0.996980
24934,0.987435
24935,0.905224
24936,0.666701
24937,0.994526
24938,0.996536
24939,0.982085
24940,0.967300
24941,0.990009
24942,0.992530
24943,0.999207
24944,0.969938
24945,0.991589
24946,0.997345
24947,0.863573
24948,0.963329
24949,0.996366
24950,0.978448
24951,0.997529
24952,0.996138
24953,0.994242
24954,0.994487
24955,0.917982
24956,0.988633
24957,0.906586
24958,0.964348
24959,0.995694
24960,0.703849
24961,0.994920
24962,0.995955
24963,0.992675
24964,0.184848
24965,0.997544
24966,0.995545
24967,0.644526
24968,0.999087
24969,0.947876
24970,0.998956
24971,0.999856
24972,0.942307
24973,0.980786
24974,0.971409
24975,0.979840
24976,0.991041
24977,0.539644
24978,0.994763
24979,0.981762
24980,0.997834
24981,0.996665
24982,0.687687
24983,0.985528
24984,0.984105
24985,0.996691
24986,0.999906
24987,0.992369
24988,0.983585
24989,0.944814
24990,0.992429
24991,0.975645
24992,0.997951
24993,0.999681
24994,0.891426
24995,0.898696
24996,0.994969
24997,0.672324
24998,0.990984
24999,0.635115
25000,0.997036
25001,0.991770
25002,0.998869
25003,0.988687
25004,0.998316
25005,0.995119
25006,0.987815
25007,0.929893
25008,0.998543
25009,0.986436
25010,0.998043
25011,0.994993
25012,0.984053
25013,0.999480
25014,0.900897
25015,0.991873
25016,0.998879
25017,0.999130
25018,0.984779
25019,0.961307
25020,0.993836
25021,0.954022
25022,0.996039
25023,0.996268
25024,0.643284
25025,0.686042
25026,0.998354
25027,0.996696
25028,0.991430
25029,0.976805
25030,0.855298
25031,0.535526
25032,0.971752
25033,0.682618
25034,0.999568
25035,0.994086
25036,0.979001
25037,0.089403
25038,0.994658
25039,0.981546
25040,0.996513
25041,0.968322
25042,0.997239
25043,0.997121
25044,0.977368
25045,0.993185
25046,0.958675
25047,0.637942
25048,0.996038
25049,0.980790
25050,0.861628
25051,0.106793
25052,0.998870
25053,0.998286
25054,0.999562
25055,0.998904
25056,0.481512
25057,0.998254
25058,0.760108
25059,0.366673
25060,0.998871
25061,0.998591
25062,0.998697
25063,0.984385
25064,0.272870
25065,0.998174
25066,0.998393
25067,0.740489
25068,0.986507
25069,0.987285
25070,0.989670
25071,0.998050
25072,0.997733
25073,0.999855
25074,0.909855
25075,0.993000
25076,0.968815
25077,0.998715
25078,0.998840
25079,0.988950
25080,0.993398
25081,0.934018
25082,0.987117
25083,0.890455
25084,0.944923
25085,0.993440
25086,0.973395
25087,0.989390
25088,0.983187
25089,0.993568
25090,0.969788
25091,0.969090
25092,0.988932
25093,0.995732
25094,0.993159
25095,0.965765
25096,0.991464
25097,0.909464
25098,0.992099
25099,0.993660
25100,0.996859
25101,0.984167
25102,0.987531
25103,0.966799
25104,0.983309
25105,0.998665
25106,0.998053
25107,0.993403
25108,0.998062
25109,0.984708
25110,0.080252
25111,0.990357
25112,0.996215
25113,0.999642
25114,0.996630
25115,0.992087
25116,0.843033
25117,0.927594
25118,0.979321
25119,0.996086
25120,0.991331
25121,0.999805
25122,0.990512
25123,0.768300
25124,0.984314
25125,0.953765
25126,0.996345
25127,0.996672
25128,0.639144
25129,0.993761
25130,0.684763
25131,0.268562
25132,0.986381
25133,0.999890
25134,0.818652
25135,0.964868
25136,0.996677
25137,0.999544
25138,0.997397
25139,0.999310
25140,0.600454
25141,0.980667
25142,0.966722
25143,0.858227
25144,0.991833
25145,0.963214
25146,0.998713
25147,0.970796
25148,0.839775
25149,0.991004
25150,0.869162
25151,0.926224
25152,0.994078
25153,0.950953
25154,0.993239
25155,0.968836
25156,0.976662
25157,0.676370
25158,0.997251
25159,0.996792
25160,0.985498
25161,0.990219
25162,0.998378
25163,0.988956
25164,0.983365
25165,0.995860
25166,0.988509
25167,0.962368
25168,0.997326
25169,0.993515
25170,0.976981
25171,0.948230
25172,0.972509
25173,0.999141
25174,0.971263
25175,0.984777
25176,0.966803
25177,0.993845
25178,0.974922
25179,0.982262
25180,0.953593
25181,0.995632
25182,0.947691
25183,0.975322
25184,0.928293
25185,0.999108
25186,0.992850
25187,0.915524
25188,0.985176
25189,0.995377
25190,0.964664
25191,0.986698
25192,0.973854
25193,0.997788
25194,0.996106
25195,0.950589
25196,0.944869
25197,0.944792
25198,0.996727
25199,0.992144
25200,0.997158
25201,0.782518
25202,0.967734
25203,0.999961
25204,0.973045
25205,0.978978
25206,0.997823
25207,0.992679
25208,0.864409
25209,0.992820
25210,0.888490
25211,0.967216
25212,0.995374
25213,0.668223
25214,0.945968
25215,0.952556
25216,0.996597
25217,0.990824
25218,0.990807
25219,0.995471
25220,0.994617
25221,0.987642
25222,0.878743
25223,0.348172
25224,0.984145
25225,0.981746
25226,0.988141
25227,0.994966
25228,0.977056
25229,0.992611
25230,0.876575
25231,0.990796
25232,0.998653
25233,0.871098
25234,0.989906
25235,0.996525
25236,0.969555
25237,0.973926
25238,0.921489
25239,0.999490
25240,0.997225
25241,0.940025
25242,0.993863
25243,0.997593
25244,0.752585
25245,0.679064
25246,0.925264
25247,0.991520
25248,0.998866
25249,0.993973
25250,0.459520
25251,0.998457
25252,0.989321
25253,0.999597
25254,0.995068
25255,0.986613
25256,0.982052
25257,0.998175
25258,0.982728
25259,0.998275
25260,0.986518
25261,0.507184
25262,0.988084
25263,0.885405
25264,0.997973
25265,0.999360
25266,0.994402
25267,0.951812
25268,0.999079
25269,0.949781
25270,0.935371
25271,0.905528
25272,0.996839
25273,0.830600
25274,0.974242
25275,0.998822
25276,0.731839
25277,0.953136
25278,0.996275
25279,0.998839
25280,0.984574
25281,0.998422
25282,0.999371
25283,0.998113
25284,0.980855
25285,0.994980
25286,0.981346
25287,0.988671
25288,0.966736
25289,0.933741
25290,0.998808
25291,0.994559
25292,0.955927
25293,0.968878
25294,0.933655
25295,0.996711
25296,0.759791
25297,0.931699
25298,0.996722
25299,0.997107
25300,0.947793
25301,0.997449
25302,0.991390
25303,0.966190
25304,0.998352
25305,0.992564
25306,0.938193
25307,0.989037
25308,0.994035
25309,0.984947
25310,0.997846
25311,0.945724
25312,0.982156
25313,0.998213
25314,0.994786
25315,0.998631
25316,0.962866
25317,0.996271
25318,0.172174
25319,0.820676
25320,0.922506
25321,0.897934
25322,0.997083
25323,0.968830
25324,0.995782
25325,0.995203
25326,0.997324
25327,0.854016
25328,0.124358
25329,0.999100
25330,0.993645
25331,0.997256
25332,0.392085
25333,0.990631
25334,0.997889
25335,0.999346
25336,0.999217
25337,0.995853
25338,0.976061
25339,0.970860
25340,0.973424
25341,0.983669
25342,0.965778
25343,0.930977
25344,0.979812
25345,0.999224
25346,0.989391
25347,0.998310
25348,0.996816
25349,0.548294
25350,0.974232
25351,0.993594
25352,0.978078
25353,0.998182
25354,0.999113
25355,0.988728
25356,0.990000
25357,0.985492
25358,0.987554
25359,0.981165
25360,0.987489
25361,0.999327
25362,0.850042
25363,0.991785
25364,0.995167
25365,0.971988
25366,0.993032
25367,0.995362
25368,0.807536
25369,0.972060
25370,0.997060
25371,0.991614
25372,0.996101
25373,0.993062
25374,0.998581
25375,0.975896
25376,0.953849
25377,0.906457
25378,0.997023
25379,0.995497
25380,0.989938
25381,0.993414
25382,0.984324
25383,0.673710
25384,0.997479
25385,0.996737
25386,0.997999
25387,0.940732
25388,0.997421
25389,0.972445
25390,0.986276
25391,0.999626
25392,0.999371
25393,0.997824
25394,0.999588
25395,0.973925
25396,0.987861
25397,0.997706
25398,0.977185
25399,0.998945
25400,0.992631
25401,0.963502
25402,0.998299
25403,0.998614
25404,0.962378
25405,0.999223
25406,0.995388
25407,0.998647
25408,0.999605
25409,0.893528
25410,0.997581
25411,0.341525
25412,0.985692
25413,0.981929
25414,0.972876
25415,0.999843
25416,0.994903
25417,0.995702
25418,0.992216
25419,0.947212
25420,0.998288
25421,0.620997
25422,0.998808
25423,0.994132
25424,0.996126
25425,0.921782
25426,0.979226
25427,0.936135
25428,0.992918
25429,0.043976
25430,0.996427
25431,0.974070
25432,0.997154
25433,0.994092
25434,0.947846
25435,0.997191
25436,0.992445
25437,0.997831
25438,0.988210
25439,0.991672
25440,0.997305
25441,0.866882
25442,0.995526
25443,0.998295
25444,0.685936
25445,0.974630
25446,0.996625
25447,0.998703
25448,0.986269
25449,0.972719
25450,0.993190
25451,0.993750
25452,0.995190
25453,0.986628
25454,0.985917
25455,0.986435
25456,0.999557
25457,0.804105
25458,0.981693
25459,0.997925
25460,0.998691
25461,0.609922
25462,0.964075
25463,0.998359
25464,0.996104
25465,0.996906
25466,0.958682
25467,0.992197
25468,0.985619
25469,0.467331
25470,0.952128
25471,0.973683
25472,0.995247
25473,0.951998
25474,0.990455
25475,0.820267
25476,0.999653
25477,0.905147
25478,0.998298
25479,0.971569
25480,0.995892
25481,0.976241
25482,0.998110
25483,0.982851
25484,0.862582
25485,0.997985
25486,0.999460
25487,0.996547
25488,0.994959
25489,0.637158
25490,0.963419
25491,0.987121
25492,0.869930
25493,0.980738
25494,0.990095
25495,0.999297
25496,0.999161
25497,0.987828
25498,0.548711
25499,0.994572
25500,0.906068
25501,0.388285
25502,0.962812
25503,0.584141
25504,0.919393
25505,0.928653
25506,0.996927
25507,0.993581
25508,0.990944
25509,0.998763
25510,0.839767
25511,0.998052
25512,0.996292
25513,0.985847
25514,0.987594
25515,0.980789
25516,0.995662
25517,0.955406
25518,0.995115
25519,0.998186
25520,0.998796
25521,0.907940
25522,0.991161
25523,0.988492
25524,0.970980
25525,0.812912
25526,0.935700
25527,0.993684
25528,0.951040
25529,0.999614
25530,0.988182
25531,0.962056
25532,0.983326
25533,0.989810
25534,0.725132
25535,0.882042
25536,0.993222
25537,0.997478
25538,0.974744
25539,0.497360
25540,0.986057
25541,0.996146
25542,0.994302
25543,0.993425
25544,0.992639
25545,0.762146
25546,0.994463
25547,0.992231
25548,0.996341
25549,0.975701
25550,0.726524
25551,0.995044
25552,0.996090
25553,0.986017
25554,0.809026
25555,0.989294
25556,0.985004
25557,0.998212
25558,0.995043
25559,0.290644
25560,0.849894
25561,0.987463
25562,0.980934
25563,0.989291
25564,0.997905
25565,0.994241
25566,0.986723
25567,0.997232
25568,0.988511
25569,0.997481
25570,0.971097
25571,0.997600
25572,0.979299
25573,0.616543
25574,0.999331
25575,0.795334
25576,0.977007
25577,0.995703
25578,0.684519
25579,0.985927
25580,0.989526
25581,0.991778
25582,0.850518
25583,0.224427
25584,0.987230
25585,0.938162
25586,0.992609
25587,0.995983
25588,0.997488
25589,0.988408
25590,0.985313
25591,0.989474
25592,0.988843
25593,0.996688
25594,0.977397
25595,0.798088
25596,0.987220
25597,0.996623
25598,0.999207
25599,0.977970
25600,0.738655
25601,0.932335
25602,0.887632
25603,0.995968
25604,0.996144
25605,0.994444
25606,0.503716
25607,0.997413
25608,0.999165
25609,0.994435
25610,0.993385
25611,0.994469
25612,0.992484
25613,0.984161
25614,0.999505
25615,0.993843
25616,0.946754
25617,0.995270
25618,0.984204
25619,0.941132
25620,0.987691
25621,0.981515
25622,0.999046
25623,0.777239
25624,0.918502
25625,0.999858
25626,0.997831
25627,0.402284
25628,0.995775
25629,0.998110
25630,0.994133
25631,0.644438
25632,0.983842
25633,0.994435
25634,0.996494
25635,0.947473
25636,0.970792
25637,0.998244
25638,0.974140
25639,0.999235
25640,0.996386
25641,0.985668
25642,0.996554
25643,0.994174
25644,0.986468
25645,0.996104
25646,0.872982
25647,0.988363
25648,0.998652
25649,0.995761
25650,0.967984
25651,0.993651
25652,0.926397
25653,0.987910
25654,0.995447
25655,0.999031
25656,0.997801
25657,0.888896
25658,0.974023
25659,0.996996
25660,0.997906
25661,0.996751
25662,0.990743
25663,0.988414
25664,0.998548
25665,0.978506
25666,0.975616
25667,0.997122
25668,0.988143
25669,0.994677
25670,0.995103
25671,0.246135
25672,0.995737
25673,0.979886
25674,0.993502
25675,0.996369
25676,0.979817
25677,0.998175
25678,0.992489
25679,0.995330
25680,0.939815
25681,0.996732
25682,0.979723
25683,0.997732
25684,0.818120
25685,0.988177
25686,0.998802
25687,0.999541
25688,0.638209
25689,0.950746
25690,0.993924
25691,0.998619
25692,0.992606
25693,0.611296
25694,0.965161
25695,0.997941
25696,0.999829
25697,0.990509
25698,0.998726
25699,0.993951
25700,0.981841
25701,0.774341
25702,0.983270
25703,0.978731
25704,0.993833
25705,0.982992
25706,0.980332
25707,0.994074
25708,0.892353
25709,0.454490
25710,0.989412
25711,0.997628
25712,0.994187
25713,0.832081
25714,0.985653
25715,0.996866
25716,0.841617
25717,0.917113
25718,0.846113
25719,0.775143
25720,0.980258
25721,0.996255
25722,0.033845
25723,0.987166
25724,0.999413
25725,0.982787
25726,0.989596
25727,0.993445
25728,0.993622
25729,0.903522
25730,0.987117
25731,0.989248
25732,0.977453
25733,0.988951
25734,0.986021
25735,0.989552
25736,0.989441
25737,0.961357
25738,0.996896
25739,0.991234
25740,0.998894
25741,0.994492
25742,0.998279
25743,0.991083
25744,0.999499
25745,0.995286
25746,0.496203
25747,0.991680
25748,0.992945
25749,0.999839
25750,0.993329
25751,0.975433
25752,0.999593
25753,0.963243
25754,0.981347
25755,0.992695
25756,0.984785
25757,0.938464
25758,0.943797
25759,0.978515
25760,0.994850
25761,0.991669
25762,0.986172
25763,0.997237
25764,0.964922
25765,0.983356
25766,0.644453
25767,0.995617
25768,0.707616
25769,0.988278
25770,0.995671
25771,0.994472
25772,0.975794
25773,0.991366
25774,0.999912
25775,0.995315
25776,0.997945
25777,0.973298
25778,0.998465
25779,0.987380
25780,0.866599
25781,0.991313
25782,0.995564
25783,0.912457
25784,0.988028
25785,0.928362
25786,0.997960
25787,0.969989
25788,0.693707
25789,0.998488
25790,0.676708
25791,0.907419
25792,0.995075
25793,0.994100
25794,0.996348
25795,0.999736
25796,0.969701
25797,0.999537
25798,0.978885
25799,0.971961
25800,0.980127
25801,0.971025
25802,0.996259
25803,0.701318
25804,0.987317
25805,0.969436
25806,0.970961
25807,0.999569
25808,0.990218
25809,0.306794
25810,0.976799
25811,0.999139
25812,0.591850
25813,0.989501
25814,0.956522
25815,0.998650
25816,0.984186
25817,0.430674
25818,0.895949
25819,0.991426
25820,0.815324
25821,0.997781
25822,0.998819
25823,0.992000
25824,0.997559
25825,0.992526
25826,0.993846
25827,0.987485
25828,0.996391
25829,0.997681
25830,0.999172
25831,0.997467
25832,0.996816
25833,0.962650
25834,0.992114
25835,0.997784
25836,0.984979
25837,0.999452
25838,0.983321
25839,0.983841
25840,0.726799
25841,0.968432
25842,0.996318
25843,0.987976
25844,0.999129
25845,0.970956
25846,0.983653
25847,0.905861
25848,0.944783
25849,0.999150
25850,0.993328
25851,0.986619
25852,0.845196
25853,0.891374
25854,0.985584
25855,0.985579
25856,0.990306
25857,0.895379
25858,0.991577
25859,0.973647
25860,0.991552
25861,0.997541
25862,0.984459
25863,0.945175
25864,0.999383
25865,0.980058
25866,0.958744
25867,0.994026
25868,0.696970
25869,0.985436
25870,0.992402
25871,0.999396
25872,0.999420
25873,0.966000
25874,0.965908
25875,0.929972
25876,0.931437
25877,0.987792
25878,0.982035
25879,0.998649
25880,0.949419
25881,0.991902
25882,0.989932
25883,0.994264
25884,0.994140
25885,0.987584
25886,0.220378
25887,0.990229
25888,0.999792
25889,0.997552
25890,0.989805
25891,0.991123
25892,0.710226
25893,0.999150
25894,0.993058
25895,0.985282
25896,0.933902
25897,0.971029
25898,0.960370
25899,0.998517
25900,0.995751
25901,0.972400
25902,0.958382
25903,0.965891
25904,0.996965
25905,0.960173
25906,0.969567
25907,0.995280
25908,0.991929
25909,0.977582
25910,0.590883
25911,0.993908
25912,0.974474
25913,0.995000
25914,0.818437
25915,0.998123
25916,0.933270
25917,0.956183
25918,0.997324
25919,0.985488
25920,0.989705
25921,0.993516
25922,0.996697
25923,0.972816
25924,0.998722
25925,0.996910
25926,0.908213
25927,0.978945
25928,0.987574
25929,0.570269
25930,0.980638
25931,0.969457
25932,0.992181
25933,0.990048
25934,0.818242
25935,0.923831
25936,0.998966
25937,0.936379
25938,0.995638
25939,0.967151
25940,0.817612
25941,0.962761
25942,0.996925
25943,0.935597
25944,0.804662
25945,0.987477
25946,0.972010
25947,0.974982
25948,0.970208
25949,0.823261
25950,0.905019
25951,0.496203
25952,0.998935
25953,0.898053
25954,0.992733
25955,0.981831
25956,0.970050
25957,0.999588
25958,0.993664
25959,0.977186
25960,0.958933
25961,0.995245
25962,0.996863
25963,0.997638
25964,0.996193
25965,0.998175
25966,0.996388
25967,0.991163
25968,0.984655
25969,0.984261
25970,0.966786
25971,0.964901
25972,0.987358
25973,0.998068
25974,0.979974
25975,0.997337
25976,0.992141
25977,0.994206
25978,0.984158
25979,0.991764
25980,0.948843
25981,0.984668
25982,0.949139
25983,0.973447
25984,0.987430
25985,0.961764
25986,0.992666
25987,0.983500
25988,0.925728
25989,0.999072
25990,0.996619
25991,0.970125
25992,0.998345
25993,0.710369
25994,0.997161
25995,0.979922
25996,0.996549
25997,0.999419
25998,0.983843
25999,0.999722
26000,0.997547
26001,0.990969
26002,0.990109
26003,0.992473
26004,0.990584
26005,0.990256
26006,0.988086
26007,0.998960
26008,0.995278
26009,0.987542
26010,0.864977
26011,0.952640
26012,0.992018
26013,0.999088
26014,0.979684
26015,0.998518
26016,0.997635
26017,0.979251
26018,0.992448
26019,0.951551
26020,0.926302
26021,0.995208
26022,0.971753
26023,0.992463
26024,0.650955
26025,0.996682
26026,0.997132
26027,0.996395
26028,0.993049
26029,0.985408
26030,0.999901
26031,0.967109
26032,0.993239
26033,0.984830
26034,0.998776
26035,0.954151
26036,0.993459
26037,0.985381
26038,0.756650
26039,0.984323
26040,0.997860
26041,0.989817
26042,0.998731
26043,0.994239
26044,0.998341
26045,0.933680
26046,0.994083
26047,0.376322
26048,0.999801
26049,0.995583
26050,0.989686
26051,0.985214
26052,0.996819
26053,0.994615
26054,0.970649
26055,0.894058
26056,0.988385
26057,0.986753
26058,0.977915
26059,0.989911
26060,0.997899
26061,0.999539
26062,0.908380
26063,0.961915
26064,0.963869
26065,0.999324
26066,0.996683
26067,0.999593
26068,0.889757
26069,0.999217
26070,0.993397
26071,0.999031
26072,0.983944
26073,0.995976
26074,0.998631
26075,0.992388
26076,0.989147
26077,0.997658
26078,0.989829
26079,0.997256
26080,0.968885
26081,0.997363
26082,0.995824
26083,0.998341
26084,0.995953
26085,0.994547
26086,0.824469
26087,0.954484
26088,0.995004
26089,0.997337
26090,0.995996
26091,0.996953
26092,0.995679
26093,0.999712
26094,0.995618
26095,0.998644
26096,0.997147
26097,0.437744
26098,0.925208
26099,0.989065
26100,0.929778
